mode,epoch,episode,step,reward,terminal,sleepy,bored,hungry,quest
0,52,1,20,-0.1,False,1,0,0,0
0,52,2,7,1,True,1,0,0,0
0,52,3,20,-0.1,False,0,0,1,2
0,52,4,1,-1,True,0,0,1,2
0,52,5,17,-1,True,0,1,0,1
0,52,6,18,-1,True,0,0,1,2
0,52,7,4,1,True,0,0,1,2
0,52,8,20,-0.1,False,1,0,0,0
0,52,9,20,-0.1,False,1,0,0,0
0,52,10,20,-0.1,False,1,0,0,0
0,52,11,1,1,True,0,0,1,2
0,52,12,16,-1,True,1,0,0,0
0,52,13,9,-1,True,0,0,1,2
0,52,14,2,1,True,1,0,0,0
0,52,15,5,1,True,1,0,0,0
0,52,16,1,1,True,1,0,0,0
0,52,17,14,-1,True,0,0,1,2
0,52,18,20,-1,True,0,0,1,2
0,52,19,20,-0.1,False,1,0,0,0
0,52,20,20,-0.1,False,0,1,0,1
0,52,21,20,-0.01,False,1,0,0,0
0,52,22,8,-1,True,0,0,1,2
0,52,23,20,-0.1,False,0,1,0,1
0,52,24,20,-0.1,False,0,0,1,2
0,52,25,20,-0.1,False,1,0,0,0
0,52,26,6,-1,True,0,1,0,1
0,52,27,20,-0.1,False,0,1,0,1
0,52,28,20,-0.1,False,0,1,0,1
0,52,29,20,-0.1,False,0,1,0,1
0,52,30,20,-0.1,False,0,1,0,1
0,52,31,20,-0.1,False,0,1,0,1
0,52,32,8,-1,True,1,0,0,0
0,52,33,11,1,True,0,0,1,2
0,52,34,8,-1,True,1,0,0,0
0,52,35,20,-0.1,False,0,1,0,1
0,52,36,6,-1,True,1,0,0,0
0,52,37,20,-0.1,False,0,0,1,2
0,52,38,15,1,True,1,0,0,0
0,52,39,20,-1,True,1,0,0,0
0,52,40,20,-0.1,False,0,1,0,1
0,52,41,20,-0.1,False,0,0,1,2
0,52,42,5,1,True,1,0,0,0
0,52,43,13,1,True,1,0,0,0
0,52,44,7,1,True,1,0,0,0
0,52,45,20,-0.1,False,1,0,0,0
0,52,46,3,1,True,0,0,1,2
0,52,47,15,-1,True,1,0,0,0
0,52,48,20,-0.01,False,0,1,0,1
0,52,49,2,-1,True,0,0,1,2
0,53,0,16,-1,True,1,0,0,0
0,53,1,10,1,True,0,0,1,2
0,53,2,20,-0.1,False,0,1,0,1
0,53,3,20,-0.01,False,0,1,0,1
0,53,4,6,-1,True,1,0,0,0
0,53,5,20,-0.1,False,0,0,1,2
0,53,6,20,-0.1,False,0,1,0,1
0,53,7,3,-1,True,1,0,0,0
0,53,8,1,-1,True,1,0,0,0
0,53,9,6,-1,True,1,0,0,0
0,53,10,20,-0.1,False,1,0,0,0
0,53,11,20,-0.1,False,0,0,1,2
0,53,12,13,-1,True,0,0,1,2
0,53,13,1,1,True,0,0,1,2
0,53,14,20,-0.1,False,0,0,1,2
0,53,15,20,-0.1,False,1,0,0,0
0,53,16,6,-1,True,0,0,1,2
0,53,17,20,-0.1,False,0,1,0,1
0,53,18,20,-0.1,False,0,1,0,1
0,53,19,20,-0.1,False,1,0,0,0
0,53,20,20,-0.1,False,0,0,1,2
0,53,21,20,-0.1,False,1,0,0,0
0,53,22,8,1,True,0,0,1,2
0,53,23,20,-0.1,False,0,1,0,1
0,53,24,20,-0.1,False,0,1,0,1
0,53,25,20,-0.1,False,0,1,0,1
0,53,26,4,1,True,1,0,0,0
0,53,27,20,-0.1,False,0,0,1,2
0,53,28,20,-0.1,False,0,1,0,1
0,53,29,15,-1,True,1,0,0,0
0,53,30,7,-1,True,1,0,0,0
0,53,31,20,-0.1,False,0,1,0,1
0,53,32,20,-0.1,False,0,0,1,2
0,53,33,20,-0.1,False,0,1,0,1
0,53,34,20,-0.1,False,0,1,0,1
0,53,35,20,-0.1,False,0,0,1,2
0,53,36,3,-1,True,1,0,0,0
0,53,37,20,-0.1,False,0,1,0,1
0,53,38,20,-0.1,False,0,1,0,1
0,53,39,20,1,True,1,0,0,0
0,53,40,20,-0.1,False,0,1,0,1
0,53,41,20,-0.1,False,0,1,0,1
0,53,42,8,-1,True,1,0,0,0
0,53,43,12,-1,True,0,0,1,2
0,53,44,20,-0.1,False,0,0,1,2
0,53,45,3,-1,True,0,0,1,2
0,53,46,10,-1,True,0,0,1,2
0,53,47,9,1,True,1,0,0,0
0,53,48,20,-0.1,False,0,1,0,1
0,53,49,4,-1,True,1,0,0,0
0,54,0,14,-1,True,0,0,1,2
0,54,1,10,1,True,0,0,1,2
0,54,2,20,-0.1,False,1,0,0,0
0,54,3,20,-0.1,False,0,1,0,1
0,54,4,20,-0.1,False,0,1,0,1
0,54,5,20,-0.1,False,0,1,0,1
0,54,6,20,-0.1,False,1,0,0,0
0,54,7,20,-0.1,False,0,1,0,1
0,54,8,2,-1,True,1,0,0,0
0,54,9,2,1,True,0,0,1,2
0,54,10,1,1,True,0,0,1,2
0,54,11,20,-0.1,False,0,1,0,1
0,54,12,3,-1,True,0,0,1,2
0,54,13,10,1,True,1,0,0,0
0,54,14,3,1,True,1,0,0,0
0,54,15,10,1,True,1,0,0,0
0,54,16,7,1,True,1,0,0,0
0,54,17,20,-0.1,False,0,1,0,1
0,54,18,9,1,True,1,0,0,0
0,54,19,20,-0.1,False,1,0,0,0
0,54,20,12,1,True,1,0,0,0
0,54,21,20,-0.1,False,1,0,0,0
0,54,22,9,-1,True,1,0,0,0
0,54,23,20,-0.1,False,0,1,0,1
0,54,24,2,-1,True,0,0,1,2
0,54,25,20,-0.1,False,1,0,0,0
0,54,26,7,1,True,0,0,1,2
0,54,27,7,1,True,1,0,0,0
0,54,28,20,-0.1,False,0,1,0,1
0,54,29,4,1,True,1,0,0,0
0,54,30,20,-0.01,False,0,1,0,1
0,54,31,14,1,True,1,0,0,0
0,54,32,20,-0.1,False,0,0,1,2
0,54,33,20,-0.1,False,1,0,0,0
0,54,34,20,-0.1,False,0,1,0,1
0,54,35,8,-1,True,1,0,0,0
0,54,36,20,-0.1,False,0,0,1,2
0,54,37,20,-0.1,False,0,0,1,2
0,54,38,20,-0.1,False,0,1,0,1
0,54,39,4,-1,True,1,0,0,0
0,54,40,20,-0.1,False,0,1,0,1
0,54,41,7,-1,True,0,0,1,2
0,54,42,9,1,True,1,0,0,0
0,54,43,20,-0.1,False,0,1,0,1
0,54,44,20,-0.1,False,0,1,0,1
0,54,45,20,-0.1,False,0,1,0,1
0,54,46,1,1,True,1,0,0,0
0,54,47,5,-1,True,1,0,0,0
0,54,48,20,-0.1,False,0,1,0,1
0,54,49,20,-0.1,False,0,0,1,2
0,55,0,12,-1,True,1,0,0,0
0,55,1,4,-1,True,1,0,0,0
0,55,2,20,-0.1,False,0,1,0,1
0,55,3,10,-1,True,0,0,1,2
0,55,4,20,-0.1,False,0,0,1,2
0,55,5,3,-1,True,0,1,0,1
0,55,6,20,-0.1,False,0,1,0,1
0,55,7,20,-0.1,False,0,1,0,1
0,55,8,13,1,True,1,0,0,0
0,55,9,20,-0.1,False,1,0,0,0
0,55,10,13,-1,True,0,0,1,2
0,55,11,20,-0.1,False,0,1,0,1
0,55,12,1,1,True,1,0,0,0
0,55,13,6,1,True,0,0,1,2
0,55,14,20,-0.1,False,0,1,0,1
0,55,15,20,-0.1,False,0,1,0,1
0,55,16,10,1,True,0,0,1,2
0,55,17,14,-1,True,0,1,0,1
0,55,18,6,1,True,0,0,1,2
0,55,19,9,-1,True,1,0,0,0
0,55,20,20,-0.1,False,1,0,0,0
0,55,21,13,-1,True,0,0,1,2
0,55,22,20,-0.1,False,0,1,0,1
0,55,23,9,-1,True,1,0,0,0
0,55,24,12,-1,True,0,0,1,2
0,55,25,7,-1,True,0,0,1,2
0,55,26,20,-0.1,False,0,1,0,1
0,55,27,20,-0.1,False,0,1,0,1
0,55,28,20,-0.1,False,0,1,0,1
0,55,29,20,-0.1,False,1,0,0,0
0,55,30,3,-1,True,0,0,1,2
0,55,31,20,-0.01,False,0,1,0,1
0,55,32,20,-0.01,False,0,1,0,1
0,55,33,3,1,True,1,0,0,0
0,55,34,20,-0.1,False,1,0,0,0
0,55,35,19,1,True,0,0,1,2
0,55,36,20,-0.1,False,0,1,0,1
0,55,37,7,1,True,1,0,0,0
0,55,38,20,-0.1,False,0,1,0,1
0,55,39,20,-0.1,False,0,1,0,1
0,55,40,20,-0.1,False,0,0,1,2
0,55,41,14,1,True,0,0,1,2
0,55,42,11,1,True,0,0,1,2
0,55,43,20,-0.1,False,0,1,0,1
0,55,44,20,-0.1,False,1,0,0,0
0,55,45,20,-0.1,False,0,0,1,2
0,55,46,9,1,True,0,0,1,2
0,55,47,1,1,True,1,0,0,0
0,55,48,9,1,True,0,0,1,2
0,55,49,12,1,True,0,0,1,2
0,56,0,20,-0.1,False,0,1,0,1
0,56,1,20,-0.01,False,0,1,0,1
0,56,2,20,-0.1,False,0,1,0,1
0,56,3,7,-1,True,1,0,0,0
0,56,4,2,-1,True,0,0,1,2
0,56,5,20,-0.1,False,0,1,0,1
0,56,6,20,-0.1,False,0,1,0,1
0,56,7,20,-0.1,False,0,1,0,1
0,56,8,20,-0.1,False,0,1,0,1
0,56,9,4,-1,True,1,0,0,0
0,56,10,10,1,True,1,0,0,0
0,56,11,20,-0.1,False,0,1,0,1
0,56,12,12,-1,True,1,0,0,0
0,56,13,11,-1,True,0,0,1,2
0,56,14,10,-1,True,1,0,0,0
0,56,15,20,-0.1,False,0,1,0,1
0,56,16,20,-0.1,False,0,0,1,2
0,56,17,1,1,True,0,0,1,2
0,56,18,20,-0.1,False,0,0,1,2
0,56,19,20,1,True,0,0,1,2
0,56,20,20,-0.1,False,0,1,0,1
0,56,21,20,-0.1,False,0,0,1,2
0,56,22,20,-0.01,False,0,1,0,1
0,56,23,20,-0.1,False,1,0,0,0
0,56,24,20,-0.1,False,0,0,1,2
0,56,25,6,-1,True,1,0,0,0
0,56,26,20,-0.1,False,0,1,0,1
0,56,27,3,-1,True,0,0,1,2
0,56,28,7,-1,True,0,0,1,2
0,56,29,20,-0.1,False,0,1,0,1
0,56,30,6,1,True,1,0,0,0
0,56,31,10,-1,True,0,1,0,1
0,56,32,6,-1,True,0,0,1,2
0,56,33,6,-1,True,1,0,0,0
0,56,34,20,-0.1,False,0,1,0,1
0,56,35,3,1,True,1,0,0,0
0,56,36,2,-1,True,1,0,0,0
0,56,37,20,-0.1,False,0,1,0,1
0,56,38,20,-0.1,False,0,1,0,1
0,56,39,20,-0.1,False,1,0,0,0
0,56,40,6,-1,True,1,0,0,0
0,56,41,2,-1,True,1,0,0,0
0,56,42,20,-0.1,False,0,1,0,1
0,56,43,7,-1,True,1,0,0,0
0,56,44,3,-1,True,1,0,0,0
0,56,45,3,1,True,0,0,1,2
0,56,46,20,-0.1,False,0,1,0,1
0,56,47,9,1,True,1,0,0,0
0,56,48,20,-0.01,False,0,1,0,1
0,56,49,20,-0.1,False,0,0,1,2
0,57,0,2,-1,True,0,0,1,2
0,57,1,20,-0.1,False,0,0,1,2
0,57,2,20,-0.01,False,0,1,0,1
0,57,3,20,-0.1,False,0,0,1,2
0,57,4,9,-1,True,1,0,0,0
0,57,5,20,-0.1,False,0,0,1,2
0,57,6,20,-0.01,False,0,1,0,1
0,57,7,14,-1,True,1,0,0,0
0,57,8,8,-1,True,1,0,0,0
0,57,9,12,-1,True,1,0,0,0
0,57,10,20,-0.1,False,0,0,1,2
0,57,11,20,-0.1,False,1,0,0,0
0,57,12,2,-1,True,0,0,1,2
0,57,13,5,-1,True,0,0,1,2
0,57,14,12,1,True,0,0,1,2
0,57,15,12,-1,True,0,0,1,2
0,57,16,11,-1,True,1,0,0,0
0,57,17,20,-0.1,False,0,1,0,1
0,57,18,3,-1,True,1,0,0,0
0,57,19,20,-0.1,False,0,1,0,1
0,57,20,7,-1,True,0,0,1,2
0,57,21,5,-1,True,1,0,0,0
0,57,22,8,-1,True,1,0,0,0
0,57,23,4,1,True,1,0,0,0
0,57,24,10,-1,True,1,0,0,0
0,57,25,6,-1,True,1,0,0,0
0,57,26,20,-0.1,False,0,1,0,1
0,57,27,20,-0.1,False,1,0,0,0
0,57,28,20,-0.01,False,0,1,0,1
0,57,29,9,-1,True,1,0,0,0
0,57,30,20,-0.1,False,0,1,0,1
0,57,31,20,-0.1,False,0,1,0,1
0,57,32,6,-1,True,1,0,0,0
0,57,33,20,-0.1,False,0,1,0,1
0,57,34,16,1,True,0,0,1,2
0,57,35,20,-0.1,False,1,0,0,0
0,57,36,4,-1,True,1,0,0,0
0,57,37,13,-1,True,0,0,1,2
0,57,38,2,1,True,1,0,0,0
0,57,39,20,-0.1,False,1,0,0,0
0,57,40,20,-0.01,False,0,1,0,1
0,57,41,14,1,True,0,0,1,2
0,57,42,8,1,True,1,0,0,0
0,57,43,6,1,True,0,0,1,2
0,57,44,19,1,True,0,0,1,2
0,57,45,8,1,True,0,0,1,2
0,57,46,20,-0.1,False,0,0,1,2
0,57,47,5,-1,True,0,0,1,2
0,57,48,5,1,True,1,0,0,0
0,57,49,10,1,True,0,0,1,2
0,58,0,7,1,True,1,0,0,0
0,58,1,3,1,True,1,0,0,0
0,58,2,20,-0.1,False,1,0,0,0
0,58,3,20,-0.1,False,0,1,0,1
0,58,4,3,1,True,0,0,1,2
0,58,5,9,-1,True,1,0,0,0
0,58,6,8,1,True,1,0,0,0
0,58,7,20,-0.01,False,0,1,0,1
0,58,8,20,-0.1,False,0,1,0,1
0,58,9,2,-1,True,0,0,1,2
0,58,10,20,-0.1,False,1,0,0,0
0,58,11,10,1,True,1,0,0,0
0,58,12,7,-1,True,1,0,0,0
0,58,13,20,-0.01,False,0,1,0,1
0,58,14,1,-1,True,1,0,0,0
0,58,15,20,-0.1,False,0,1,0,1
0,58,16,20,-0.1,False,0,1,0,1
0,58,17,20,-0.1,False,0,0,1,2
0,58,18,20,-0.1,False,1,0,0,0
0,58,19,11,-1,True,0,0,1,2
0,58,20,20,-0.1,False,0,0,1,2
0,58,21,1,-1,True,1,0,0,0
0,58,22,15,-1,True,1,0,0,0
0,58,23,20,-0.1,False,0,1,0,1
0,58,24,20,-1,True,0,1,0,1
0,58,25,20,-0.01,False,0,0,1,2
0,58,26,3,-1,True,1,0,0,0
0,58,27,20,-0.1,False,0,1,0,1
0,58,28,20,-0.1,False,1,0,0,0
0,58,29,20,-0.01,False,0,1,0,1
0,58,30,20,-0.1,False,1,0,0,0
0,58,31,5,-1,True,0,0,1,2
0,58,32,15,1,True,0,0,1,2
0,58,33,4,1,True,0,0,1,2
0,58,34,20,-0.01,False,0,1,0,1
0,58,35,20,-0.1,False,0,1,0,1
0,58,36,20,-0.1,False,0,1,0,1
0,58,37,20,-0.1,False,0,0,1,2
0,58,38,3,-1,True,0,0,1,2
0,58,39,20,-0.01,False,0,1,0,1
0,58,40,20,-0.1,False,0,1,0,1
0,58,41,12,1,True,1,0,0,0
0,58,42,20,-0.1,False,1,0,0,0
0,58,43,20,-0.01,False,0,1,0,1
0,58,44,20,-0.1,False,0,1,0,1
0,58,45,20,-0.01,False,0,1,0,1
0,58,46,20,-0.1,False,0,1,0,1
0,58,47,12,-1,True,0,1,0,1
0,58,48,20,-0.1,False,1,0,0,0
0,58,49,20,-0.1,False,0,1,0,1
0,59,0,20,-0.1,False,0,1,0,1
0,59,1,20,-0.1,False,0,1,0,1
0,59,2,20,-0.1,False,0,1,0,1
0,59,3,7,-1,True,1,0,0,0
0,59,4,6,1,True,1,0,0,0
0,59,5,20,-0.01,False,0,1,0,1
0,59,6,20,-0.1,False,0,1,0,1
0,59,7,20,-0.1,False,0,1,0,1
0,59,8,20,-0.1,False,0,1,0,1
0,59,9,20,-0.1,False,0,0,1,2
0,59,10,20,-0.1,False,0,1,0,1
0,59,11,20,-0.1,False,0,0,1,2
0,59,12,9,1,True,0,0,1,2
0,59,13,8,1,True,1,0,0,0
0,59,14,11,1,True,1,0,0,0
0,59,15,20,-0.01,False,0,1,0,1
0,59,16,4,1,True,0,0,1,2
0,59,17,5,-1,True,0,0,1,2
0,59,18,20,-0.01,False,0,1,0,1
0,59,19,10,-1,True,1,0,0,0
0,59,20,20,-0.1,False,0,1,0,1
0,59,21,14,1,True,1,0,0,0
0,59,22,20,-0.1,False,0,1,0,1
0,59,23,20,-0.1,False,0,0,1,2
0,59,24,1,-1,True,1,0,0,0
0,59,25,20,-0.1,False,1,0,0,0
0,59,26,20,-0.1,False,1,0,0,0
0,59,27,7,1,True,1,0,0,0
0,59,28,12,1,True,1,0,0,0
0,59,29,20,-0.1,False,1,0,0,0
0,59,30,20,-0.1,False,0,1,0,1
0,59,31,4,1,True,0,0,1,2
0,59,32,20,-0.1,False,0,0,1,2
0,59,33,20,-0.1,False,1,0,0,0
0,59,34,20,-0.1,False,0,1,0,1
0,59,35,15,-1,True,0,0,1,2
0,59,36,20,-0.1,False,0,1,0,1
0,59,37,3,-1,True,0,0,1,2
0,59,38,20,-0.1,False,0,0,1,2
0,59,39,20,-0.1,False,1,0,0,0
0,59,40,20,-0.1,False,1,0,0,0
0,59,41,20,-0.1,False,0,1,0,1
0,59,42,17,-1,True,0,0,1,2
0,59,43,7,-1,True,0,0,1,2
0,59,44,6,-1,True,0,0,1,2
0,59,45,20,-0.1,False,0,1,0,1
0,59,46,20,-0.1,False,0,0,1,2
0,59,47,20,-0.1,False,0,1,0,1
0,59,48,20,-0.1,False,0,1,0,1
0,59,49,20,-0.1,False,1,0,0,0
0,60,0,7,1,True,0,0,1,2
0,60,1,20,-0.1,False,1,0,0,0
0,60,2,20,-0.1,False,0,1,0,1
0,60,3,20,-0.1,False,0,1,0,1
0,60,4,8,-1,True,1,0,0,0
0,60,5,8,-1,True,0,0,1,2
0,60,6,20,-0.1,False,1,0,0,0
0,60,7,20,-0.1,False,0,1,0,1
0,60,8,20,-0.1,False,0,0,1,2
0,60,9,1,-1,True,0,0,1,2
0,60,10,5,-1,True,0,0,1,2
0,60,11,8,1,True,1,0,0,0
0,60,12,20,-0.1,False,1,0,0,0
0,60,13,20,-0.1,False,0,1,0,1
0,60,14,4,-1,True,0,0,1,2
0,60,15,5,-1,True,0,0,1,2
0,60,16,20,-0.01,False,0,0,1,2
0,60,17,4,1,True,1,0,0,0
0,60,18,20,-0.1,False,1,0,0,0
0,60,19,20,-0.1,False,0,1,0,1
0,60,20,20,-0.1,False,1,0,0,0
0,60,21,12,-1,True,1,0,0,0
0,60,22,20,-0.1,False,0,1,0,1
0,60,23,20,-0.1,False,1,0,0,0
0,60,24,2,1,True,0,0,1,2
0,60,25,9,1,True,0,0,1,2
0,60,26,20,-0.1,False,0,1,0,1
0,60,27,20,-0.1,False,1,0,0,0
0,60,28,20,-0.1,False,1,0,0,0
0,60,29,2,1,True,1,0,0,0
0,60,30,20,-0.1,False,0,1,0,1
0,60,31,20,-0.1,False,1,0,0,0
0,60,32,20,-0.1,False,1,0,0,0
0,60,33,20,-0.1,False,1,0,0,0
0,60,34,6,-1,True,0,0,1,2
0,60,35,20,-0.1,False,1,0,0,0
0,60,36,20,-0.1,False,1,0,0,0
0,60,37,20,-0.1,False,0,1,0,1
0,60,38,6,1,True,1,0,0,0
0,60,39,20,-0.1,False,0,1,0,1
0,60,40,6,-1,True,1,0,0,0
0,60,41,4,-1,True,0,0,1,2
0,60,42,20,-0.01,False,0,0,1,2
0,60,43,20,-0.1,False,0,1,0,1
0,60,44,14,-1,True,1,0,0,0
0,60,45,15,-1,True,0,0,1,2
0,60,46,7,1,True,1,0,0,0
0,60,47,20,-0.1,False,0,1,0,1
0,60,48,20,-0.1,False,0,1,0,1
0,60,49,20,-0.1,False,0,1,0,1
0,61,0,20,-0.1,False,1,0,0,0
0,61,1,20,-0.1,False,0,1,0,1
0,61,2,4,1,True,0,0,1,2
0,61,3,4,-1,True,0,0,1,2
0,61,4,20,-0.1,False,0,1,0,1
0,61,5,20,-0.1,False,1,0,0,0
0,61,6,20,-0.1,False,0,1,0,1
0,61,7,20,-0.1,False,1,0,0,0
0,61,8,1,1,True,0,0,1,2
0,61,9,20,-0.1,False,0,1,0,1
0,61,10,9,1,True,1,0,0,0
0,61,11,7,-1,True,0,1,0,1
0,61,12,13,-1,True,1,0,0,0
0,61,13,20,-0.1,False,0,1,0,1
0,61,14,20,-0.1,False,0,1,0,1
0,61,15,20,-0.1,False,1,0,0,0
0,61,16,20,-0.1,False,1,0,0,0
0,61,17,20,-0.1,False,1,0,0,0
0,61,18,15,-1,True,0,0,1,2
0,61,19,3,1,True,0,0,1,2
0,61,20,2,1,True,0,0,1,2
0,61,21,20,-0.1,False,0,1,0,1
0,61,22,20,-0.1,False,0,1,0,1
0,61,23,20,-0.1,False,0,1,0,1
0,61,24,20,-0.1,False,1,0,0,0
0,61,25,20,-0.1,False,0,1,0,1
0,61,26,20,-0.1,False,1,0,0,0
0,61,27,20,-0.1,False,0,1,0,1
0,61,28,20,-0.1,False,0,1,0,1
0,61,29,20,-0.1,False,0,1,0,1
0,61,30,2,-1,True,1,0,0,0
0,61,31,6,-1,True,1,0,0,0
0,61,32,8,-1,True,1,0,0,0
0,61,33,6,-1,True,1,0,0,0
0,61,34,6,1,True,0,0,1,2
0,61,35,20,-0.1,False,0,1,0,1
0,61,36,10,-1,True,1,0,0,0
0,61,37,2,-1,True,0,0,1,2
0,61,38,1,-1,True,0,0,1,2
0,61,39,20,-0.1,False,0,1,0,1
0,61,40,6,-1,True,0,0,1,2
0,61,41,2,-1,True,0,0,1,2
0,61,42,20,-0.1,False,1,0,0,0
0,61,43,20,-0.1,False,0,1,0,1
0,61,44,20,-0.1,False,0,1,0,1
0,61,45,20,-0.1,False,0,0,1,2
0,61,46,11,-1,True,1,0,0,0
0,61,47,20,-0.1,False,0,1,0,1
0,61,48,20,-0.1,False,0,0,1,2
0,61,49,20,-0.1,False,0,1,0,1
0,62,0,20,-0.1,False,0,0,1,2
0,62,1,8,1,True,1,0,0,0
0,62,2,3,1,True,1,0,0,0
0,62,3,20,-0.1,False,1,0,0,0
0,62,4,20,-0.1,False,0,0,1,2
0,62,5,5,-1,True,1,0,0,0
0,62,6,20,-0.1,False,0,1,0,1
0,62,7,20,-0.1,False,1,0,0,0
0,62,8,20,-0.1,False,1,0,0,0
0,62,9,6,1,True,1,0,0,0
0,62,10,18,-1,True,0,0,1,2
0,62,11,20,-0.1,False,0,1,0,1
0,62,12,9,1,True,1,0,0,0
0,62,13,20,-0.1,False,0,1,0,1
0,62,14,20,-0.1,False,0,1,0,1
0,62,15,20,-0.1,False,0,0,1,2
0,62,16,20,-0.1,False,0,1,0,1
0,62,17,20,-0.1,False,1,0,0,0
0,62,18,20,-0.1,False,0,1,0,1
0,62,19,8,-1,True,0,0,1,2
0,62,20,8,1,True,0,0,1,2
0,62,21,20,-0.1,False,0,0,1,2
0,62,22,20,-0.1,False,0,1,0,1
0,62,23,20,-0.1,False,0,1,0,1
0,62,24,20,-0.1,False,1,0,0,0
0,62,25,8,-1,True,1,0,0,0
0,62,26,8,-1,True,0,1,0,1
0,62,27,20,-0.1,False,0,1,0,1
0,62,28,2,1,True,0,0,1,2
0,62,29,10,-1,True,1,0,0,0
0,62,30,20,-0.1,False,0,1,0,1
0,62,31,20,-0.1,False,1,0,0,0
0,62,32,10,-1,True,0,0,1,2
0,62,33,1,-1,True,0,0,1,2
0,62,34,20,-0.01,False,0,0,1,2
0,62,35,20,-0.1,False,1,0,0,0
0,62,36,20,-0.01,False,0,0,1,2
0,62,37,20,-0.1,False,0,1,0,1
0,62,38,4,-1,True,0,0,1,2
0,62,39,20,-0.1,False,0,1,0,1
0,62,40,13,-1,True,0,1,0,1
0,62,41,20,-0.1,False,0,1,0,1
0,62,42,17,1,True,0,0,1,2
0,62,43,20,-0.1,False,1,0,0,0
0,62,44,20,-0.1,False,0,1,0,1
0,62,45,20,-0.1,False,1,0,0,0
0,62,46,8,-1,True,0,1,0,1
0,62,47,20,-0.1,False,0,1,0,1
0,62,48,20,-0.1,False,1,0,0,0
0,62,49,20,-0.1,False,1,0,0,0
0,63,0,20,-0.1,False,0,0,1,2
0,63,1,20,-0.1,False,0,0,1,2
0,63,2,20,-0.1,False,0,1,0,1
0,63,3,20,-0.1,False,0,0,1,2
0,63,4,20,-0.1,False,1,0,0,0
0,63,5,20,-0.1,False,0,0,1,2
0,63,6,20,-0.1,False,0,1,0,1
0,63,7,20,-0.1,False,0,1,0,1
0,63,8,20,-0.1,False,1,0,0,0
0,63,9,20,-0.1,False,0,1,0,1
0,63,10,20,-0.01,False,0,0,1,2
0,63,11,7,1,True,1,0,0,0
0,63,12,20,-0.1,False,0,1,0,1
0,63,13,20,-0.01,False,1,0,0,0
0,63,14,20,-0.1,False,0,1,0,1
0,63,15,3,-1,True,1,0,0,0
0,63,16,20,-0.1,False,1,0,0,0
0,63,17,20,-0.1,False,0,1,0,1
0,63,18,4,-1,True,1,0,0,0
0,63,19,20,-0.1,False,0,1,0,1
0,63,20,20,-0.1,False,1,0,0,0
0,63,21,3,-1,True,0,0,1,2
0,63,22,20,-0.1,False,1,0,0,0
0,63,23,4,-1,True,0,0,1,2
0,63,24,20,-0.1,False,0,0,1,2
0,63,25,9,1,True,1,0,0,0
0,63,26,20,-0.1,False,0,1,0,1
0,63,27,20,-0.1,False,0,0,1,2
0,63,28,20,-0.01,False,0,0,1,2
0,63,29,20,-0.1,False,0,1,0,1
0,63,30,20,-0.1,False,0,0,1,2
0,63,31,20,-0.1,False,0,0,1,2
0,63,32,20,-0.1,False,0,1,0,1
0,63,33,20,-0.1,False,0,1,0,1
0,63,34,20,-0.1,False,0,0,1,2
0,63,35,5,-1,True,0,0,1,2
0,63,36,2,1,True,1,0,0,0
0,63,37,20,-0.1,False,0,1,0,1
0,63,38,7,-1,True,0,0,1,2
0,63,39,18,1,True,0,0,1,2
0,63,40,20,-0.1,False,1,0,0,0
0,63,41,20,-0.1,False,0,1,0,1
0,63,42,7,1,True,0,0,1,2
0,63,43,20,-0.1,False,0,0,1,2
0,63,44,20,-0.1,False,1,0,0,0
0,63,45,7,-1,True,0,0,1,2
0,63,46,7,-1,True,0,1,0,1
0,63,47,20,-0.1,False,0,1,0,1
0,63,48,20,-0.1,False,1,0,0,0
0,63,49,19,1,True,0,0,1,2
0,64,0,20,-0.1,False,0,1,0,1
0,64,1,1,-1,True,0,0,1,2
0,64,2,20,-0.1,False,1,0,0,0
0,64,3,20,-0.1,False,1,0,0,0
0,64,4,17,1,True,0,0,1,2
0,64,5,8,1,True,1,0,0,0
0,64,6,2,1,True,0,0,1,2
0,64,7,2,-1,True,1,0,0,0
0,64,8,20,-0.1,False,0,1,0,1
0,64,9,3,1,True,1,0,0,0
0,64,10,20,-0.1,False,0,1,0,1
0,64,11,2,1,True,1,0,0,0
0,64,12,20,-0.1,False,0,1,0,1
0,64,13,20,-0.1,False,0,1,0,1
0,64,14,20,-0.1,False,0,1,0,1
0,64,15,20,-0.1,False,0,1,0,1
0,64,16,20,-0.01,False,0,0,1,2
0,64,17,20,-0.1,False,0,1,0,1
0,64,18,15,-1,True,1,0,0,0
0,64,19,20,-0.1,False,0,1,0,1
0,64,20,7,1,True,1,0,0,0
0,64,21,20,-0.1,False,0,1,0,1
0,64,22,7,1,True,0,0,1,2
0,64,23,2,-1,True,1,0,0,0
0,64,24,8,1,True,0,0,1,2
0,64,25,6,1,True,1,0,0,0
0,64,26,20,-0.1,False,1,0,0,0
0,64,27,20,-0.1,False,0,1,0,1
0,64,28,20,-0.1,False,1,0,0,0
0,64,29,20,-0.1,False,0,1,0,1
0,64,30,7,1,True,1,0,0,0
0,64,31,1,1,True,0,0,1,2
0,64,32,20,-0.1,False,0,0,1,2
0,64,33,20,-0.1,False,0,0,1,2
0,64,34,20,-0.1,False,1,0,0,0
0,64,35,1,1,True,1,0,0,0
0,64,36,20,-0.1,False,0,1,0,1
